,Unnamed: 0,index,patch_filename,plastic
3784,3044,3784.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y1280.JPG,0.0
3785,3045,3785.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y1280.JPG,1.0
3786,3046,3786.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y1280.JPG,1.0
3787,3047,3787.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y1280.JPG,0.0
3788,3048,3788.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y1280.JPG,0.0
3789,3049,3789.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y1280.JPG,1.0
3790,3050,3790.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y1536.JPG,0.0
3791,3051,3791.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y1536.JPG,0.0
3792,3052,3792.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y1536.JPG,0.0
3793,3053,3793.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y1536.JPG,0.0
3794,3054,3794.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y1536.JPG,0.0
3795,3055,3795.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y1536.JPG,1.0
3796,3056,3796.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y1536.JPG,1.0
3797,3057,3797.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y1536.JPG,1.0
3798,3058,3798.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y1536.JPG,1.0
3799,3059,3799.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y1536.JPG,1.0
3800,3060,3800.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y1536.JPG,0.0
3801,3061,3801.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y1536.JPG,0.0
3802,3062,3802.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y1536.JPG,0.0
3803,3063,3803.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y1536.JPG,0.0
3804,3064,3804.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y1536.JPG,0.0
3805,3065,3805.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y1536.JPG,0.0
3806,3066,3806.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y1536.JPG,0.0
3807,3067,3807.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y1536.JPG,0.0
3808,3068,3808.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y1536.JPG,1.0
3809,3069,3809.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y1536.JPG,1.0
3810,3070,3810.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y1536.JPG,1.0
3811,3071,3811.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y1792.JPG,0.0
3812,3072,3812.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y1792.JPG,0.0
3813,3073,3813.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y1792.JPG,0.0
3814,3074,3814.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y1792.JPG,0.0
3815,3075,3815.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y1792.JPG,1.0
3816,3076,3816.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y1792.JPG,1.0
3817,3077,3817.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y1792.JPG,1.0
3818,3078,3818.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y1792.JPG,0.0
3819,3079,3819.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y1792.JPG,0.0
3820,3080,3820.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y1792.JPG,0.0
3821,3081,3821.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y1792.JPG,0.0
3822,3082,3822.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y1792.JPG,0.0
3823,3083,3823.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y1792.JPG,0.0
3824,3084,3824.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y1792.JPG,0.0
3825,3085,3825.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y1792.JPG,0.0
3826,3086,3826.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y1792.JPG,0.0
3827,3087,3827.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y1792.JPG,0.0
3828,3088,3828.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y1792.JPG,0.0
3829,3089,3829.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y1792.JPG,1.0
3830,3090,3830.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y1792.JPG,1.0
3831,3091,3831.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y1792.JPG,1.0
3832,3092,3832.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y2048.JPG,0.0
3833,3093,3833.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y2048.JPG,0.0
3834,3094,3834.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y2048.JPG,0.0
3835,3095,3835.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y2048.JPG,0.0
3836,3096,3836.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y2048.JPG,1.0
3837,3097,3837.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y2048.JPG,1.0
3838,3098,3838.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y2048.JPG,1.0
3839,3099,3839.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y2048.JPG,1.0
3840,3100,3840.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y2048.JPG,0.0
3841,3101,3841.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y2048.JPG,0.0
3842,3102,3842.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y2048.JPG,0.0
3843,3103,3843.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y2048.JPG,0.0
3844,3104,3844.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y2048.JPG,0.0
3845,3105,3845.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y2048.JPG,0.0
3846,3106,3846.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y2048.JPG,0.0
3847,3107,3847.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y2048.JPG,1.0
3848,3108,3848.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y2048.JPG,1.0
3849,3109,3849.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y2048.JPG,1.0
3850,3110,3850.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y2048.JPG,1.0
3851,3111,3851.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y2048.JPG,1.0
3852,3112,3852.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y2048.JPG,0.0
3853,3113,3853.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y2304.JPG,0.0
3854,3114,3854.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y2304.JPG,0.0
3855,3115,3855.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y2304.JPG,0.0
3856,3116,3856.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y2304.JPG,1.0
3857,3117,3857.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y2304.JPG,1.0
3858,3118,3858.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y2304.JPG,1.0
3859,3119,3859.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y2304.JPG,1.0
3860,3120,3860.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y2304.JPG,1.0
3861,3121,3861.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y2304.JPG,1.0
3862,3122,3862.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y2304.JPG,1.0
3863,3123,3863.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y2304.JPG,1.0
3864,3124,3864.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y2304.JPG,0.0
3865,3125,3865.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y2304.JPG,0.0
3866,3126,3866.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y2304.JPG,0.0
3867,3127,3867.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y2304.JPG,1.0
3868,3128,3868.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y2304.JPG,0.0
3869,3129,3869.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y2304.JPG,1.0
3870,3130,3870.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y2304.JPG,1.0
3871,3131,3871.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y2304.JPG,0.0
3872,3132,3872.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y2304.JPG,1.0
3873,3133,3873.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y2304.JPG,0.0
3874,3134,3874.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y2560.JPG,0.0
3875,3135,3875.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y2560.JPG,0.0
3876,3136,3876.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y2560.JPG,1.0
3877,3137,3877.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y2560.JPG,0.0
3878,3138,3878.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y2560.JPG,1.0
3879,3139,3879.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y2560.JPG,1.0
3880,3140,3880.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y2560.JPG,1.0
3881,3141,3881.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y2560.JPG,1.0
3882,3142,3882.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y2560.JPG,1.0
3883,3143,3883.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y2560.JPG,1.0
3884,3144,3884.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y2560.JPG,0.0
3885,3145,3885.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y2560.JPG,0.0
3886,3146,3886.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y2560.JPG,0.0
3887,3147,3887.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y2560.JPG,0.0
3888,3148,3888.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y2560.JPG,0.0
3889,3149,3889.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y2560.JPG,0.0
3890,3150,3890.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y2560.JPG,1.0
3891,3151,3891.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y2560.JPG,0.0
3892,3152,3892.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y2560.JPG,1.0
3893,3153,3893.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y2560.JPG,1.0
3894,3154,3894.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y2560.JPG,0.0
3895,3155,3895.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y2816.JPG,1.0
3896,3156,3896.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y2816.JPG,0.0
3897,3157,3897.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y2816.JPG,0.0
3898,3158,3898.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y2816.JPG,0.0
3899,3159,3899.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y2816.JPG,0.0
3900,3160,3900.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y2816.JPG,1.0
3901,3161,3901.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y2816.JPG,0.0
3902,3162,3902.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y2816.JPG,0.0
3903,3163,3903.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y2816.JPG,0.0
3904,3164,3904.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y2816.JPG,0.0
3905,3165,3905.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y2816.JPG,0.0
3906,3166,3906.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y2816.JPG,0.0
3907,3167,3907.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y2816.JPG,0.0
3908,3168,3908.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y2816.JPG,0.0
3909,3169,3909.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y2816.JPG,1.0
3910,3170,3910.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y2816.JPG,1.0
3911,3171,3911.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y2816.JPG,0.0
3912,3172,3912.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y2816.JPG,1.0
3913,3173,3913.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y2816.JPG,1.0
3914,3174,3914.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y2816.JPG,1.0
3915,3175,3915.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y2816.JPG,1.0
3916,3176,3916.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y3072.JPG,1.0
3917,3177,3917.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y3072.JPG,0.0
3918,3178,3918.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y3072.JPG,0.0
3919,3179,3919.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y3072.JPG,0.0
3920,3180,3920.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y3072.JPG,0.0
3921,3181,3921.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y3072.JPG,0.0
3922,3182,3922.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y3072.JPG,0.0
3923,3183,3923.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y3072.JPG,0.0
3924,3184,3924.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y3072.JPG,0.0
3925,3185,3925.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y3072.JPG,0.0
3926,3186,3926.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y3072.JPG,0.0
3927,3187,3927.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y3072.JPG,0.0
3928,3188,3928.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y3072.JPG,1.0
3929,3189,3929.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y3072.JPG,1.0
3930,3190,3930.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y3072.JPG,0.0
3931,3191,3931.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y3072.JPG,1.0
3932,3192,3932.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y3072.JPG,1.0
3933,3193,3933.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y3072.JPG,0.0
3934,3194,3934.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y3072.JPG,1.0
3935,3195,3935.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y3072.JPG,1.0
3936,3196,3936.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y3072.JPG,0.0
3937,3197,3937.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X0_Y3328.JPG,0.0
3938,3198,3938.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X256_Y3328.JPG,0.0
3939,3199,3939.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X512_Y3328.JPG,0.0
3940,3200,3940.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X768_Y3328.JPG,0.0
3941,3201,3941.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1024_Y3328.JPG,0.0
3942,3202,3942.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1280_Y3328.JPG,0.0
3943,3203,3943.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1536_Y3328.JPG,0.0
3944,3204,3944.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X1792_Y3328.JPG,0.0
3945,3205,3945.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2048_Y3328.JPG,0.0
3946,3206,3946.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2304_Y3328.JPG,0.0
3947,3207,3947.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2560_Y3328.JPG,0.0
3948,3208,3948.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X2816_Y3328.JPG,1.0
3949,3209,3949.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3072_Y3328.JPG,1.0
3950,3210,3950.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3328_Y3328.JPG,1.0
3951,3211,3951.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3584_Y3328.JPG,1.0
3952,3212,3952.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X3840_Y3328.JPG,0.0
3953,3213,3953.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4096_Y3328.JPG,0.0
3954,3214,3954.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4352_Y3328.JPG,1.0
3955,3215,3955.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4608_Y3328.JPG,1.0
3956,3216,3956.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X4864_Y3328.JPG,0.0
3957,3217,3957.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0869_X5120_Y3328.JPG,0.0
3958,3218,3958.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X0_Y0.JPG,0.0
3959,3219,3959.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X256_Y0.JPG,0.0
3960,3220,3960.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X512_Y0.JPG,1.0
3961,3221,3961.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X768_Y0.JPG,1.0
3962,3222,3962.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1024_Y0.JPG,1.0
3963,3223,3963.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1280_Y0.JPG,1.0
3964,3224,3964.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1536_Y0.JPG,1.0
3965,3225,3965.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1792_Y0.JPG,1.0
3966,3226,3966.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2048_Y0.JPG,1.0
3967,3227,3967.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2304_Y0.JPG,0.0
3968,3228,3968.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2560_Y0.JPG,1.0
3969,3229,3969.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2816_Y0.JPG,1.0
3970,3230,3970.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X3072_Y0.JPG,0.0
3971,3231,3971.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X3328_Y0.JPG,0.0
3972,3232,3972.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X3584_Y0.JPG,0.0
3973,3233,3973.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X3840_Y0.JPG,1.0
3974,3234,3974.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X4096_Y0.JPG,0.0
3975,3235,3975.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X4352_Y0.JPG,0.0
3976,3236,3976.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X4608_Y0.JPG,0.0
3977,3237,3977.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X4864_Y0.JPG,0.0
3978,3238,3978.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X5120_Y0.JPG,0.0
3979,3239,3979.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X0_Y256.JPG,0.0
3980,3240,3980.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X256_Y256.JPG,0.0
3981,3241,3981.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X512_Y256.JPG,1.0
3982,3242,3982.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X768_Y256.JPG,0.0
3983,3243,3983.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1024_Y256.JPG,0.0
3984,3244,3984.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1280_Y256.JPG,0.0
3985,3245,3985.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1536_Y256.JPG,1.0
3986,3246,3986.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X1792_Y256.JPG,1.0
3987,3247,3987.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2048_Y256.JPG,0.0
3988,3248,3988.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2304_Y256.JPG,0.0
3989,3249,3989.0,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a2/DJI_0962_X2560_Y256.JPG,0.0
