Unnamed: 0,imfilename,patch_filename,x,y,plastic
2999,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y256.JPG,1792,256,-1.0
3000,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y256.JPG,2048,256,-1.0
3001,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y256.JPG,2304,256,-1.0
3002,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y256.JPG,2560,256,-1.0
3003,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y256.JPG,2816,256,-1.0
3004,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y256.JPG,3072,256,-1.0
3005,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y256.JPG,3328,256,-1.0
3006,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y256.JPG,3584,256,-1.0
3007,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y256.JPG,3840,256,-1.0
3008,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y256.JPG,4096,256,-1.0
3009,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y256.JPG,4352,256,-1.0
3010,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y256.JPG,4608,256,-1.0
3011,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y256.JPG,4864,256,-1.0
3012,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y256.JPG,5120,256,-1.0
3013,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y256.JPG,5376,256,-1.0
3014,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y512.JPG,0,512,-1.0
3015,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y512.JPG,256,512,-1.0
3016,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y512.JPG,512,512,-1.0
3017,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X768_Y512.JPG,768,512,-1.0
3018,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1024_Y512.JPG,1024,512,-1.0
3019,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1280_Y512.JPG,1280,512,-1.0
3020,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1536_Y512.JPG,1536,512,-1.0
3021,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y512.JPG,1792,512,-1.0
3022,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y512.JPG,2048,512,-1.0
3023,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y512.JPG,2304,512,-1.0
3024,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y512.JPG,2560,512,-1.0
3025,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y512.JPG,2816,512,-1.0
3026,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y512.JPG,3072,512,-1.0
3027,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y512.JPG,3328,512,-1.0
3028,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y512.JPG,3584,512,-1.0
3029,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y512.JPG,3840,512,-1.0
3030,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y512.JPG,4096,512,-1.0
3031,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y512.JPG,4352,512,-1.0
3032,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y512.JPG,4608,512,-1.0
3033,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y512.JPG,4864,512,-1.0
3034,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y512.JPG,5120,512,-1.0
3035,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y512.JPG,5376,512,-1.0
3036,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y768.JPG,0,768,-1.0
3037,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y768.JPG,256,768,-1.0
3038,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y768.JPG,512,768,-1.0
3039,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X768_Y768.JPG,768,768,-1.0
3040,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1024_Y768.JPG,1024,768,-1.0
3041,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1280_Y768.JPG,1280,768,-1.0
3042,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1536_Y768.JPG,1536,768,-1.0
3043,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y768.JPG,1792,768,-1.0
3044,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y768.JPG,2048,768,-1.0
3045,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y768.JPG,2304,768,-1.0
3046,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y768.JPG,2560,768,-1.0
3047,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y768.JPG,2816,768,-1.0
3048,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y768.JPG,3072,768,-1.0
3049,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y768.JPG,3328,768,-1.0
3050,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y768.JPG,3584,768,-1.0
3051,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y768.JPG,3840,768,-1.0
3052,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y768.JPG,4096,768,-1.0
3053,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y768.JPG,4352,768,-1.0
3054,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y768.JPG,4608,768,-1.0
3055,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y768.JPG,4864,768,-1.0
3056,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y768.JPG,5120,768,-1.0
3057,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y768.JPG,5376,768,-1.0
3058,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y1024.JPG,0,1024,-1.0
3059,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y1024.JPG,256,1024,-1.0
3060,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y1024.JPG,512,1024,-1.0
3061,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X768_Y1024.JPG,768,1024,-1.0
3062,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1024_Y1024.JPG,1024,1024,-1.0
3063,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1280_Y1024.JPG,1280,1024,-1.0
3064,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1536_Y1024.JPG,1536,1024,-1.0
3065,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y1024.JPG,1792,1024,-1.0
3066,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y1024.JPG,2048,1024,-1.0
3067,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y1024.JPG,2304,1024,-1.0
3068,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y1024.JPG,2560,1024,-1.0
3069,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y1024.JPG,2816,1024,-1.0
3070,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y1024.JPG,3072,1024,-1.0
3071,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y1024.JPG,3328,1024,-1.0
3072,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y1024.JPG,3584,1024,-1.0
3073,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y1024.JPG,3840,1024,-1.0
3074,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y1024.JPG,4096,1024,-1.0
3075,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y1024.JPG,4352,1024,-1.0
3076,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y1024.JPG,4608,1024,-1.0
3077,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y1024.JPG,4864,1024,-1.0
3078,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y1024.JPG,5120,1024,-1.0
3079,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y1024.JPG,5376,1024,-1.0
3080,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y1280.JPG,0,1280,-1.0
3081,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y1280.JPG,256,1280,-1.0
3082,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y1280.JPG,512,1280,-1.0
3083,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X768_Y1280.JPG,768,1280,-1.0
3084,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1024_Y1280.JPG,1024,1280,-1.0
3085,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1280_Y1280.JPG,1280,1280,-1.0
3086,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1536_Y1280.JPG,1536,1280,-1.0
3087,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y1280.JPG,1792,1280,-1.0
3088,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y1280.JPG,2048,1280,-1.0
3089,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y1280.JPG,2304,1280,-1.0
3090,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y1280.JPG,2560,1280,-1.0
3091,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y1280.JPG,2816,1280,-1.0
3092,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y1280.JPG,3072,1280,-1.0
3093,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y1280.JPG,3328,1280,-1.0
3094,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y1280.JPG,3584,1280,-1.0
3095,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y1280.JPG,3840,1280,-1.0
3096,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y1280.JPG,4096,1280,-1.0
3097,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y1280.JPG,4352,1280,-1.0
3098,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y1280.JPG,4608,1280,-1.0
3099,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y1280.JPG,4864,1280,-1.0
3100,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y1280.JPG,5120,1280,-1.0
3101,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y1280.JPG,5376,1280,-1.0
3102,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y1536.JPG,0,1536,-1.0
3103,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y1536.JPG,256,1536,-1.0
3104,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y1536.JPG,512,1536,-1.0
3105,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X768_Y1536.JPG,768,1536,-1.0
3106,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1024_Y1536.JPG,1024,1536,-1.0
3107,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1280_Y1536.JPG,1280,1536,-1.0
3108,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1536_Y1536.JPG,1536,1536,-1.0
3109,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X1792_Y1536.JPG,1792,1536,-1.0
3110,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2048_Y1536.JPG,2048,1536,-1.0
3111,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2304_Y1536.JPG,2304,1536,-1.0
3112,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2560_Y1536.JPG,2560,1536,-1.0
3113,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X2816_Y1536.JPG,2816,1536,-1.0
3114,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3072_Y1536.JPG,3072,1536,-1.0
3115,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3328_Y1536.JPG,3328,1536,-1.0
3116,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3584_Y1536.JPG,3584,1536,-1.0
3117,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X3840_Y1536.JPG,3840,1536,-1.0
3118,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4096_Y1536.JPG,4096,1536,-1.0
3119,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4352_Y1536.JPG,4352,1536,-1.0
3120,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4608_Y1536.JPG,4608,1536,-1.0
3121,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X4864_Y1536.JPG,4864,1536,-1.0
3122,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5120_Y1536.JPG,5120,1536,-1.0
3123,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X5376_Y1536.JPG,5376,1536,-1.0
3124,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X0_Y1792.JPG,0,1792,-1.0
3125,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X256_Y1792.JPG,256,1792,-1.0
3126,/home/giorgia/Desktop/MAI/Thesis/images/selected_50m/a1/DJI_0881.JPG,/home/giorgia/Desktop/MAI/Thesis/images/patches_new/a1_DJI_0881_X512_Y1792.JPG,512,1792,-1.0
